user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
472996281,1241849018327629825,2020-03-22T22:07:33Z,FSagasti,"El día de ayer tuvimos una conversación virtual con el presidente del Congreso, Sr. Manuel Merino, para mostrarle como ha venido sesionando virtualmente la bancada morada empleando esta plataforma y la manera sencilla en que puede usarse. https://t.co/NgturoIdq4",Twitter Web App,262,1241849017039978507,472996281,FSagasti,FALSE,FALSE,2,2,,,zoom.us/es-es/about.ht…,https://t.co/NgturoIdq4,https://zoom.us/es-es/about.html,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1241849017039978507,2020-03-22T22:07:32Z,FSagasti,"Los miembros de la bancada del @partidomorado y nuestros asesores hemos venido realizando sesiones virtuales desde que se declaró el estado de emergencia por los efectos de la pandemia COVID-19. Hemos usado la plataforma Zoom para este fin, y no hemos encontrado inconvenientes.",Twitter Web App,278,1241849015421067265,472996281,FSagasti,FALSE,FALSE,3,2,,,,,,,,,,,,,,2800369406,partidomorado,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1241849015421067265,2020-03-22T22:07:32Z,FSagasti,"Se presentará físicamente en la mesa de partes tan pronto como sea posible. 
https://t.co/rcr1o9hHVH",Twitter Web App,100,1241849014091493378,472996281,FSagasti,FALSE,FALSE,3,1,,,dropbox.com/s/5vr3ypixfxwj…,https://t.co/rcr1o9hHVH,https://www.dropbox.com/s/5vr3ypixfxwjf3c/pl%20sesiones%20virtuales-bancada%20partido%20morado.pdf?dl=0,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1241849014091493378,2020-03-22T22:07:32Z,FSagasti,"El proyecto de ley ha sido preparado por @AlbertoBelaunde , con la participación de los asesores de la bancada. Cuenta con las seis firmas de miembros de nuestra bancada que son requeridas, ha sido enviado electrónicamente al Oficial Mayor.",Twitter Web App,240,1241849011339837440,472996281,FSagasti,FALSE,FALSE,3,1,,,,,,,,,,,,,,16077528,AlbertoBelaunde,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1241849011339837440,2020-03-22T22:07:31Z,FSagasti,Como vocero de la bancada del Partido Morado informo que estamos sometiendo un proyecto de ley para que el Congreso de la República pueda realizar sesiones virtuales en el contexto de circunstancias de gravedad. https://t.co/rGAhnccy4v,Twitter Web App,211,,,,FALSE,FALSE,27,7,,,,,,http://pbs.twimg.com/media/ETvs6iUWkAA_ubT.jpg,https://t.co/rGAhnccy4v,https://twitter.com/FSagasti/status/1241849011339837440/photo/1,photo,http://pbs.twimg.com/media/ETvs6iUWkAA_ubT.jpg,https://t.co/rGAhnccy4v,https://twitter.com/FSagasti/status/1241849011339837440/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1239179569841819648,2020-03-15T13:20:06Z,FSagasti,"Realmente vale la pena. Es lo mejor que he visto y es un orgullo tener un especialista en Salud como él. Agradecemos por una entrevista esclarecedora al Dr. Huerta.

El distanciamiento social es responsabilidad de tod@s.

#YoMeQuedoEnCasa #Coronavirus

https://t.co/Y4qRIkj1wQ",Twitter Web App,276,,,,FALSE,FALSE,4,2,YoMeQuedoEnCasa|Coronavirus,,youtu.be/LeuK90LuR6k,https://t.co/Y4qRIkj1wQ,https://youtu.be/LeuK90LuR6k,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
472996281,1230296599764467713,2020-02-20T01:02:21Z,FSagasti,"🔴#QTLR con @omarmariluz | Esta noche conversaremos con @FSagasti, Carlos Mesia, @wilfredopedraza e @IndiraHuilca. 
📺Movistar 10 - 710 HD
🕒 9:00 p.m. https://t.co/6Wx9eCDJVC",Twitter for iPhone,140,,,,FALSE,TRUE,0,4,QTLR,,,,,,,,,,,,,9075022|554764009|472996281|138563151|15043710,RPPNoticias|omarmariluz|FSagasti|wilfredopedraza|IndiraHuilca,es,,,,,,,,,,,,,,,,1230279061395644417,"🔴#QTLR con @omarmariluz | Esta noche conversaremos con @FSagasti, Carlos Mesia, @wilfredopedraza e @IndiraHuilca. 
📺Movistar 10 - 710 HD
🕒 9:00 p.m. https://t.co/6Wx9eCDJVC",2020-02-19T23:52:40Z,Twitter Web App,3,9075022,RPPNoticias,RPP Noticias,2308281,575,497652,"Lima, Peru",Noticias del Perú y el mundo actualizadas desde nuestra redacción minuto a minuto.,TRUE,,,,,,,|,|,|||||||
472996281,1229892256011890693,2020-02-18T22:15:38Z,FSagasti,https://t.co/JizeoBdkBi,Twitter for iPhone,42,,,,FALSE,TRUE,0,52,,,,,,http://pbs.twimg.com/media/ERD0sMOW4AQU-2R.jpg,https://t.co/JizeoBdkBi,https://twitter.com/partidomorado/status/1229751750325874689/photo/1,photo,http://pbs.twimg.com/media/ERD0sMOW4AQU-2R.jpg,https://t.co/JizeoBdkBi,https://twitter.com/partidomorado/status/1229751750325874689/photo/1,,2800369406,partidomorado,und,,,,,,,,,,,,,,,,1229751750325874689,https://t.co/JizeoBdkBi,2020-02-18T12:57:19Z,Twitter for Android,191,2800369406,partidomorado,Partido Morado,53233,163,4335,Peru,#SeguimosEnLaCancha,FALSE,,,,,,,|,|,|||||||
472996281,1220883420265488384,2020-01-25T01:37:44Z,FSagasti,"El voto blanco o viciado favorece a los partidos políticos responsables de la disolución del Congreso anterior, que blindaron a procesados y hasta sentenciados por corrupción. Es momento de definir el voto y cambiar nuestra historia.

#VotaMorado https://t.co/NakEASdrJ0",Twitter for iPhone,140,,,,FALSE,TRUE,0,138,,,,,,,,,,,,,,2800369406,partidomorado,es,,,,,,,,,,,,,,,,1220859978820542464,"El voto blanco o viciado favorece a los partidos políticos responsables de la disolución del Congreso anterior, que blindaron a procesados y hasta sentenciados por corrupción. Es momento de definir el voto y cambiar nuestra historia.

#VotaMorado https://t.co/NakEASdrJ0",2020-01-25T00:04:36Z,Twitter for Android,388,2800369406,partidomorado,Partido Morado,53233,163,4335,Peru,#SeguimosEnLaCancha,FALSE,,,,,,,|,|,|||||||
472996281,1217822256103153671,2020-01-16T14:53:46Z,FSagasti,La gente empieza a tomar Partido. Este 26 de enero vamos a recuperar el Congreso. ¡Sí se puede! https://t.co/KGzzWHyEXq,Twitter Web App,138,,,,FALSE,TRUE,0,162,,,,,,http://pbs.twimg.com/media/EOaBPHxX0AAuVBS.jpg,https://t.co/KGzzWHyEXq,https://twitter.com/partidomorado/status/1217802853303058432/photo/1,photo,http://pbs.twimg.com/media/EOaBPHxX0AAuVBS.jpg,https://t.co/KGzzWHyEXq,https://twitter.com/partidomorado/status/1217802853303058432/photo/1,,2800369406,partidomorado,es,,,,,,,,,,,,,,,,1217802853303058432,La gente empieza a tomar Partido. Este 26 de enero vamos a recuperar el Congreso. ¡Sí se puede! https://t.co/KGzzWHyEXq,2020-01-16T13:36:40Z,Twitter for Android,700,2800369406,partidomorado,Partido Morado,53233,163,4335,Peru,#SeguimosEnLaCancha,FALSE,,,,,,,|,|,|||||||
